train dataset: size=20260
  inp: shape=(1, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 1)
val dataset: size=52
  inp: shape=(1, 864, 1536)
  coord: shape=(2073600, 2)
  cell: shape=(2073600, 2)
  gt: shape=(2073600, 1)
model: #params=34.1K
epoch 1/1000, train: loss=0.0659, val: psnr=30.4425, 47.1s 47.1s/13.1h
epoch 895/1000, train: loss=0.0518, val: psnr=30.8947, 32.4s 8.1h/9.0h
epoch 896/1000, train: loss=0.0521, val: psnr=30.8893, 32.8s 8.1h/9.0h
epoch 897/1000, train: loss=0.0525, val: psnr=30.8898, 32.4s 8.1h/9.0h
epoch 898/1000, train: loss=0.0522, val: psnr=30.8950, 32.5s 8.1h/9.0h
epoch 899/1000, train: loss=0.0523, val: psnr=30.8829, 32.5s 8.1h/9.0h
epoch 900/1000, train: loss=0.0523, val: psnr=30.8931, 32.4s 8.1h/9.0h
epoch 901/1000, train: loss=0.0519, val: psnr=30.8903, 32.4s 8.1h/9.0h
epoch 902/1000, train: loss=0.0521, val: psnr=30.8929, 32.3s 8.1h/9.0h
epoch 903/1000, train: loss=0.0524, val: psnr=30.8896, 32.5s 8.1h/9.0h
epoch 904/1000, train: loss=0.0522, val: psnr=30.8930, 32.4s 8.1h/9.0h
epoch 905/1000, train: loss=0.0526, val: psnr=30.8953, 32.3s 8.1h/9.0h
epoch 906/1000, train: loss=0.0519, val: psnr=30.8911, 32.7s 8.2h/9.0h
epoch 907/1000, train: loss=0.0524, val: psnr=30.8936, 32.6s 8.2h/9.0h
epoch 908/1000, train: loss=0.0523, val: psnr=30.8936, 32.6s 8.2h/9.0h
epoch 909/1000, train: loss=0.0524, val: psnr=30.8938, 32.6s 8.2h/9.0h
epoch 910/1000, train: loss=0.0520, val: psnr=30.8936, 32.3s 8.2h/9.0h
epoch 911/1000, train: loss=0.0520, val: psnr=30.8934, 32.3s 8.2h/9.0h
epoch 912/1000, train: loss=0.0522, val: psnr=30.8946, 32.6s 8.2h/9.0h
epoch 913/1000, train: loss=0.0520, val: psnr=30.8929, 32.5s 8.2h/9.0h
epoch 914/1000, train: loss=0.0521, val: psnr=30.8927, 32.4s 8.2h/9.0h
epoch 915/1000, train: loss=0.0523, val: psnr=30.8931, 32.4s 8.2h/9.0h
epoch 916/1000, train: loss=0.0521, val: psnr=30.8950, 32.3s 8.2h/9.0h
epoch 917/1000, train: loss=0.0523, val: psnr=30.8947, 32.5s 8.3h/9.0h
epoch 918/1000, train: loss=0.0524, val: psnr=30.8925, 32.5s 8.3h/9.0h
epoch 919/1000, train: loss=0.0524, val: psnr=30.8936, 32.3s 8.3h/9.0h
epoch 920/1000, train: loss=0.0524, val: psnr=30.8948, 32.4s 8.3h/9.0h
epoch 921/1000, train: loss=0.0525, val: psnr=30.8923, 32.4s 8.3h/9.0h
epoch 922/1000, train: loss=0.0520, val: psnr=30.8951, 32.3s 8.3h/9.0h
epoch 923/1000, train: loss=0.0524, val: psnr=30.8921, 32.3s 8.3h/9.0h
epoch 924/1000, train: loss=0.0521, val: psnr=30.8887, 32.4s 8.3h/9.0h
epoch 925/1000, train: loss=0.0522, val: psnr=30.8950, 32.6s 8.3h/9.0h
epoch 926/1000, train: loss=0.0519, val: psnr=30.8944, 32.3s 8.3h/9.0h
epoch 927/1000, train: loss=0.0520, val: psnr=30.8916, 32.5s 8.3h/9.0h
epoch 928/1000, train: loss=0.0521, val: psnr=30.8908, 32.3s 8.4h/9.0h
epoch 929/1000, train: loss=0.0525, val: psnr=30.8915, 32.2s 8.4h/9.0h
epoch 930/1000, train: loss=0.0521, val: psnr=30.8903, 32.3s 8.4h/9.0h
epoch 931/1000, train: loss=0.0524, val: psnr=30.8895, 32.4s 8.4h/9.0h
epoch 932/1000, train: loss=0.0525, val: psnr=30.8894, 32.2s 8.4h/9.0h
epoch 933/1000, train: loss=0.0525, val: psnr=30.8905, 32.5s 8.4h/9.0h
epoch 934/1000, train: loss=0.0521, val: psnr=30.8927, 32.2s 8.4h/9.0h
epoch 935/1000, train: loss=0.0524, val: psnr=30.8945, 32.3s 8.4h/9.0h
epoch 936/1000, train: loss=0.0522, val: psnr=30.8911, 32.3s 8.4h/9.0h
epoch 937/1000, train: loss=0.0525, val: psnr=30.8876, 32.6s 8.4h/9.0h
epoch 938/1000, train: loss=0.0527, val: psnr=30.8952, 32.4s 8.4h/9.0h
epoch 939/1000, train: loss=0.0521, val: psnr=30.8949, 32.3s 8.5h/9.0h
epoch 940/1000, train: loss=0.0525, val: psnr=30.8900, 32.4s 8.5h/9.0h
epoch 941/1000, train: loss=0.0523, val: psnr=30.8937, 32.4s 8.5h/9.0h
epoch 942/1000, train: loss=0.0521, val: psnr=30.8960, 32.2s 8.5h/9.0h
epoch 943/1000, train: loss=0.0519, val: psnr=30.8937, 32.3s 8.5h/9.0h
epoch 944/1000, train: loss=0.0519, val: psnr=30.8962, 32.2s 8.5h/9.0h
epoch 945/1000, train: loss=0.0522, val: psnr=30.8962, 32.4s 8.5h/9.0h
epoch 946/1000, train: loss=0.0521, val: psnr=30.8938, 32.3s 8.5h/9.0h
epoch 947/1000, train: loss=0.0520, val: psnr=30.8905, 32.2s 8.5h/9.0h
epoch 948/1000, train: loss=0.0518, val: psnr=30.8913, 32.4s 8.5h/9.0h
epoch 949/1000, train: loss=0.0520, val: psnr=30.8905, 32.4s 8.5h/9.0h
epoch 950/1000, train: loss=0.0525, val: psnr=30.8963, 32.3s 8.6h/9.0h
epoch 951/1000, train: loss=0.0524, val: psnr=30.8960, 32.2s 8.6h/9.0h
epoch 952/1000, train: loss=0.0524, val: psnr=30.8957, 32.2s 8.6h/9.0h
epoch 953/1000, train: loss=0.0528, val: psnr=30.8912, 32.5s 8.6h/9.0h
epoch 954/1000, train: loss=0.0520, val: psnr=30.8921, 32.2s 8.6h/9.0h
epoch 955/1000, train: loss=0.0521, val: psnr=30.8925, 32.4s 8.6h/9.0h
epoch 956/1000, train: loss=0.0520, val: psnr=30.8922, 32.3s 8.6h/9.0h
epoch 957/1000, train: loss=0.0523, val: psnr=30.8881, 32.3s 8.6h/9.0h
epoch 958/1000, train: loss=0.0522, val: psnr=30.8920, 32.4s 8.6h/9.0h
epoch 959/1000, train: loss=0.0524, val: psnr=30.8895, 32.4s 8.6h/9.0h
epoch 960/1000, train: loss=0.0526, val: psnr=30.8900, 32.2s 8.6h/9.0h
epoch 961/1000, train: loss=0.0526, val: psnr=30.8924, 32.2s 8.7h/9.0h
epoch 962/1000, train: loss=0.0522, val: psnr=30.8915, 32.4s 8.7h/9.0h
epoch 963/1000, train: loss=0.0523, val: psnr=30.8963, 32.3s 8.7h/9.0h
epoch 964/1000, train: loss=0.0523, val: psnr=30.8938, 32.3s 8.7h/9.0h
epoch 965/1000, train: loss=0.0523, val: psnr=30.8958, 32.5s 8.7h/9.0h
epoch 966/1000, train: loss=0.0518, val: psnr=30.8897, 32.4s 8.7h/9.0h
epoch 967/1000, train: loss=0.0521, val: psnr=30.8905, 32.2s 8.7h/9.0h
epoch 968/1000, train: loss=0.0525, val: psnr=30.8906, 32.4s 8.7h/9.0h
epoch 969/1000, train: loss=0.0522, val: psnr=30.8899, 32.3s 8.7h/9.0h
epoch 970/1000, train: loss=0.0522, val: psnr=30.8917, 32.6s 8.7h/9.0h
epoch 971/1000, train: loss=0.0521, val: psnr=30.8938, 32.5s 8.7h/9.0h
epoch 972/1000, train: loss=0.0522, val: psnr=30.8946, 32.4s 8.7h/9.0h
epoch 973/1000, train: loss=0.0523, val: psnr=30.8923, 32.6s 8.8h/9.0h
epoch 974/1000, train: loss=0.0522, val: psnr=30.8906, 32.6s 8.8h/9.0h
epoch 975/1000, train: loss=0.0519, val: psnr=30.8934, 32.7s 8.8h/9.0h
epoch 976/1000, train: loss=0.0527, val: psnr=30.8923, 32.0s 8.8h/9.0h
epoch 977/1000, train: loss=0.0527, val: psnr=30.8902, 32.4s 8.8h/9.0h
epoch 978/1000, train: loss=0.0521, val: psnr=30.8911, 32.3s 8.8h/9.0h
epoch 979/1000, train: loss=0.0520, val: psnr=30.8944, 32.5s 8.8h/9.0h
epoch 980/1000, train: loss=0.0523, val: psnr=30.8926, 32.5s 8.8h/9.0h
epoch 981/1000, train: loss=0.0521, val: psnr=30.8896, 32.5s 8.8h/9.0h
epoch 982/1000, train: loss=0.0521, val: psnr=30.8907, 32.4s 8.8h/9.0h
epoch 983/1000, train: loss=0.0524, val: psnr=30.8878, 32.4s 8.8h/9.0h
epoch 984/1000, train: loss=0.0522, val: psnr=30.8932, 32.3s 8.9h/9.0h
epoch 985/1000, train: loss=0.0525, val: psnr=30.8907, 32.5s 8.9h/9.0h
epoch 986/1000, train: loss=0.0521, val: psnr=30.8910, 32.1s 8.9h/9.0h
epoch 987/1000, train: loss=0.0521, val: psnr=30.8928, 32.2s 8.9h/9.0h
epoch 988/1000, train: loss=0.0520, val: psnr=30.8914, 32.2s 8.9h/9.0h
epoch 989/1000, train: loss=0.0522, val: psnr=30.8935, 32.4s 8.9h/9.0h
epoch 990/1000, train: loss=0.0524, val: psnr=30.8934, 32.4s 8.9h/9.0h
epoch 991/1000, train: loss=0.0523, val: psnr=30.8951, 32.6s 8.9h/9.0h
epoch 992/1000, train: loss=0.0524, val: psnr=30.8903, 32.4s 8.9h/9.0h
epoch 993/1000, train: loss=0.0523, val: psnr=30.8918, 32.3s 8.9h/9.0h
epoch 994/1000, train: loss=0.0520, val: psnr=30.8889, 32.4s 8.9h/9.0h
epoch 995/1000, train: loss=0.0523, val: psnr=30.8936, 32.4s 9.0h/9.0h
epoch 996/1000, train: loss=0.0522, val: psnr=30.8938, 32.5s 9.0h/9.0h
epoch 997/1000, train: loss=0.0520, val: psnr=30.8901, 32.3s 9.0h/9.0h
epoch 998/1000, train: loss=0.0521, val: psnr=30.8952, 32.4s 9.0h/9.0h
epoch 999/1000, train: loss=0.0524, val: psnr=30.8917, 32.2s 9.0h/9.0h
epoch 1000/1000, train: loss=0.0521, val: psnr=30.8949, 32.6s 9.0h/9.0h
val:   0%|                                                                                                                                                                                                                         | 0/52 [00:00<?, ?it/s]t
ensor(28.7489, device='cuda:0')
val:   2%|████                                                                                                                                                                                                             | 1/52 [00:01<01:04,  1.27s/it]t
ensor(27.8492, device='cuda:0')
val:   4%|████████                                                                                                                                                                                                         | 2/52 [00:01<00:30,  1.66it/s]t
ensor(26.8696, device='cuda:0')
val:   6%|████████████                                                                                                                                                                                                     | 3/52 [00:01<00:18,  2.63it/s]t
ensor(26.3400, device='cuda:0')
val:   8%|████████████████                                                                                                                                                                                                 | 4/52 [00:01<00:13,  3.68it/s]t
ensor(29.4204, device='cuda:0')
val:  10%|████████████████████                                                                                                                                                                                             | 5/52 [00:01<00:10,  4.36it/s]t
ensor(28.2724, device='cuda:0')
val:  12%|████████████████████████                                                                                                                                                                                         | 6/52 [00:01<00:09,  4.62it/s]t
ensor(27.1461, device='cuda:0')
tensor(26.4779, device='cuda:0')
val:  15%|████████████████████████████████▏                                                                                                                                                                                | 8/52 [00:02<00:07,  5.99it/s]t
ensor(29.5646, device='cuda:0')
tensor(28.4637, device='cuda:0')
val:  19%|████████████████████████████████████████                                                                                                                                                                        | 10/52 [00:02<00:05,  7.95it/s]t
ensor(27.4582, device='cuda:0')
tensor(26.7782, device='cuda:0')
val:  23%|████████████████████████████████████████████████                                                                                                                                                                | 12/52 [00:02<00:04,  9.87it/s]t
ensor(31.1364, device='cuda:0')
tensor(30.4270, device='cuda:0')
val:  27%|████████████████████████████████████████████████████████                                                                                                                                                        | 14/52 [00:02<00:03, 11.41it/s]t
ensor(29.6956, device='cuda:0')
tensor(29.2453, device='cuda:0')
val:  31%|████████████████████████████████████████████████████████████████                                                                                                                                                | 16/52 [00:02<00:02, 12.77it/s]t
ensor(37.1664, device='cuda:0')
tensor(36.5256, device='cuda:0')
val:  35%|████████████████████████████████████████████████████████████████████████                                                                                                                                        | 18/52 [00:02<00:02, 13.64it/s]t
ensor(35.6490, device='cuda:0')
tensor(35.2997, device='cuda:0')
val:  38%|████████████████████████████████████████████████████████████████████████████████                                                                                                                                | 20/52 [00:02<00:02, 14.44it/s]t
ensor(33.0552, device='cuda:0')
tensor(32.2010, device='cuda:0')
val:  42%|████████████████████████████████████████████████████████████████████████████████████████                                                                                                                        | 22/52 [00:03<00:02, 14.84it/s]t
ensor(31.4710, device='cuda:0')
tensor(30.9336, device='cuda:0')
val:  46%|████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                | 24/52 [00:03<00:01, 15.40it/s]t
ensor(30.8908, device='cuda:0')
tensor(30.0093, device='cuda:0')
val:  50%|████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                        | 26/52 [00:03<00:01, 15.44it/s]t
ensor(29.1026, device='cuda:0')
tensor(28.5802, device='cuda:0')
val:  54%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                | 28/52 [00:03<00:01, 15.81it/s]t
ensor(25.6123, device='cuda:0')
tensor(24.4783, device='cuda:0')
val:  58%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▉                                                                                        | 30/52 [00:03<00:01, 15.77it/s]t
ensor(23.4072, device='cuda:0')
tensor(22.6652, device='cuda:0')
val:  62%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                | 32/52 [00:03<00:01, 16.00it/s]t
ensor(39.7801, device='cuda:0')
tensor(38.8918, device='cuda:0')
val:  65%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                        | 34/52 [00:03<00:01, 16.01it/s]t
ensor(38.0119, device='cuda:0')
tensor(37.4738, device='cuda:0')
val:  69%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                | 36/52 [00:03<00:00, 16.06it/s]t
ensor(34.8398, device='cuda:0')
tensor(33.9162, device='cuda:0')
val:  73%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                        | 38/52 [00:04<00:00, 16.53it/s]t
ensor(32.9453, device='cuda:0')
tensor(32.3665, device='cuda:0')
val:  77%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                | 40/52 [00:04<00:00, 17.01it/s]t
ensor(29.5533, device='cuda:0')
tensor(28.7783, device='cuda:0')
val:  81%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                        | 42/52 [00:04<00:00, 17.14it/s]t
ensor(27.9759, device='cuda:0')
tensor(27.5411, device='cuda:0')
val:  85%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                | 44/52 [00:04<00:00, 17.40it/s]t
ensor(37.0864, device='cuda:0')
tensor(36.1371, device='cuda:0')
val:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                        | 46/52 [00:04<00:00, 17.51it/s]t
ensor(35.1082, device='cuda:0')
tensor(34.6803, device='cuda:0')
val:  92%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 48/52 [00:04<00:00, 17.62it/s]t
ensor(31.5132, device='cuda:0')
tensor(30.5445, device='cuda:0')
val:  96%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████        | 50/52 [00:04<00:00, 17.61it/s]t
ensor(29.4964, device='cuda:0')
tensor(28.9542, device='cuda:0')
