train dataset: size=20260
  inp: shape=(1, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 1)
val dataset: size=52
  inp: shape=(1, 864, 1536)
  coord: shape=(2073600, 2)
  cell: shape=(2073600, 2)
  gt: shape=(2073600, 1)
model: #params=34.1K
epoch 1/1000, train: loss=0.0764, val: psnr=27.3525, 1.0m 1.0m/16.9h
epoch 895/1000, train: loss=0.0671, val: psnr=27.5561, 32.8s 8.2h/9.2h
epoch 896/1000, train: loss=0.0676, val: psnr=27.5515, 33.0s 8.3h/9.2h
epoch 897/1000, train: loss=0.0672, val: psnr=27.5520, 32.9s 8.3h/9.2h
epoch 898/1000, train: loss=0.0671, val: psnr=27.5534, 33.5s 8.3h/9.2h
epoch 899/1000, train: loss=0.0670, val: psnr=27.5524, 33.0s 8.3h/9.2h
epoch 900/1000, train: loss=0.0672, val: psnr=27.5553, 33.0s 8.3h/9.2h
epoch 901/1000, train: loss=0.0670, val: psnr=27.5512, 33.2s 8.3h/9.2h
epoch 902/1000, train: loss=0.0671, val: psnr=27.5520, 33.3s 8.3h/9.2h
epoch 903/1000, train: loss=0.0667, val: psnr=27.5505, 33.1s 8.3h/9.2h
epoch 904/1000, train: loss=0.0673, val: psnr=27.5525, 33.1s 8.3h/9.2h
epoch 905/1000, train: loss=0.0672, val: psnr=27.5543, 33.0s 8.3h/9.2h
epoch 906/1000, train: loss=0.0665, val: psnr=27.5530, 33.4s 8.3h/9.2h
epoch 907/1000, train: loss=0.0672, val: psnr=27.5500, 33.0s 8.4h/9.2h
epoch 908/1000, train: loss=0.0669, val: psnr=27.5583, 33.0s 8.4h/9.2h
epoch 909/1000, train: loss=0.0670, val: psnr=27.5556, 33.0s 8.4h/9.2h
epoch 910/1000, train: loss=0.0671, val: psnr=27.5514, 33.1s 8.4h/9.2h
epoch 911/1000, train: loss=0.0671, val: psnr=27.5535, 33.2s 8.4h/9.2h
epoch 912/1000, train: loss=0.0669, val: psnr=27.5522, 32.9s 8.4h/9.2h
epoch 913/1000, train: loss=0.0674, val: psnr=27.5558, 32.7s 8.4h/9.2h
epoch 914/1000, train: loss=0.0667, val: psnr=27.5565, 32.7s 8.4h/9.2h
epoch 915/1000, train: loss=0.0677, val: psnr=27.5555, 32.8s 8.4h/9.2h
epoch 916/1000, train: loss=0.0672, val: psnr=27.5540, 32.7s 8.4h/9.2h
epoch 917/1000, train: loss=0.0671, val: psnr=27.5535, 32.8s 8.4h/9.2h
epoch 918/1000, train: loss=0.0673, val: psnr=27.5521, 32.9s 8.5h/9.2h
epoch 919/1000, train: loss=0.0668, val: psnr=27.5474, 33.2s 8.5h/9.2h
epoch 920/1000, train: loss=0.0673, val: psnr=27.5549, 33.1s 8.5h/9.2h
epoch 921/1000, train: loss=0.0669, val: psnr=27.5501, 33.0s 8.5h/9.2h
epoch 922/1000, train: loss=0.0670, val: psnr=27.5561, 32.8s 8.5h/9.2h
epoch 923/1000, train: loss=0.0671, val: psnr=27.5501, 33.1s 8.5h/9.2h
epoch 924/1000, train: loss=0.0673, val: psnr=27.5528, 33.1s 8.5h/9.2h
epoch 925/1000, train: loss=0.0669, val: psnr=27.5501, 32.9s 8.5h/9.2h
epoch 926/1000, train: loss=0.0675, val: psnr=27.5552, 33.2s 8.5h/9.2h
epoch 927/1000, train: loss=0.0672, val: psnr=27.5528, 33.2s 8.5h/9.2h
epoch 928/1000, train: loss=0.0669, val: psnr=27.5522, 32.9s 8.5h/9.2h
epoch 929/1000, train: loss=0.0674, val: psnr=27.5552, 32.8s 8.6h/9.2h
epoch 930/1000, train: loss=0.0673, val: psnr=27.5537, 32.7s 8.6h/9.2h
epoch 931/1000, train: loss=0.0667, val: psnr=27.5522, 33.2s 8.6h/9.2h
epoch 932/1000, train: loss=0.0671, val: psnr=27.5474, 32.8s 8.6h/9.2h
epoch 933/1000, train: loss=0.0666, val: psnr=27.5516, 32.7s 8.6h/9.2h
epoch 934/1000, train: loss=0.0670, val: psnr=27.5508, 33.0s 8.6h/9.2h
epoch 935/1000, train: loss=0.0671, val: psnr=27.5536, 33.1s 8.6h/9.2h
epoch 936/1000, train: loss=0.0669, val: psnr=27.5535, 32.9s 8.6h/9.2h
epoch 937/1000, train: loss=0.0673, val: psnr=27.5539, 33.0s 8.6h/9.2h
epoch 938/1000, train: loss=0.0671, val: psnr=27.5556, 33.0s 8.6h/9.2h
epoch 939/1000, train: loss=0.0667, val: psnr=27.5528, 33.1s 8.7h/9.2h
epoch 940/1000, train: loss=0.0670, val: psnr=27.5525, 33.0s 8.7h/9.2h
epoch 941/1000, train: loss=0.0669, val: psnr=27.5548, 33.2s 8.7h/9.2h
epoch 942/1000, train: loss=0.0668, val: psnr=27.5523, 32.8s 8.7h/9.2h
epoch 943/1000, train: loss=0.0666, val: psnr=27.5515, 33.1s 8.7h/9.2h
epoch 944/1000, train: loss=0.0672, val: psnr=27.5529, 32.9s 8.7h/9.2h
epoch 945/1000, train: loss=0.0671, val: psnr=27.5540, 33.2s 8.7h/9.2h
epoch 946/1000, train: loss=0.0670, val: psnr=27.5480, 32.7s 8.7h/9.2h
epoch 947/1000, train: loss=0.0669, val: psnr=27.5518, 32.9s 8.7h/9.2h
epoch 948/1000, train: loss=0.0674, val: psnr=27.5525, 32.7s 8.7h/9.2h
epoch 949/1000, train: loss=0.0671, val: psnr=27.5526, 32.9s 8.7h/9.2h
epoch 950/1000, train: loss=0.0670, val: psnr=27.5540, 32.8s 8.8h/9.2h
epoch 951/1000, train: loss=0.0668, val: psnr=27.5523, 32.8s 8.8h/9.2h
epoch 952/1000, train: loss=0.0665, val: psnr=27.5530, 32.8s 8.8h/9.2h
epoch 953/1000, train: loss=0.0668, val: psnr=27.5537, 33.0s 8.8h/9.2h
epoch 954/1000, train: loss=0.0671, val: psnr=27.5554, 33.0s 8.8h/9.2h
epoch 955/1000, train: loss=0.0671, val: psnr=27.5513, 32.9s 8.8h/9.2h
epoch 956/1000, train: loss=0.0669, val: psnr=27.5512, 32.9s 8.8h/9.2h
epoch 957/1000, train: loss=0.0673, val: psnr=27.5504, 32.8s 8.8h/9.2h
epoch 958/1000, train: loss=0.0671, val: psnr=27.5572, 33.0s 8.8h/9.2h
epoch 959/1000, train: loss=0.0673, val: psnr=27.5543, 33.3s 8.8h/9.2h
epoch 960/1000, train: loss=0.0676, val: psnr=27.5554, 32.9s 8.8h/9.2h
epoch 961/1000, train: loss=0.0669, val: psnr=27.5528, 32.8s 8.9h/9.2h
epoch 962/1000, train: loss=0.0672, val: psnr=27.5558, 33.0s 8.9h/9.2h
epoch 963/1000, train: loss=0.0672, val: psnr=27.5533, 33.1s 8.9h/9.2h
epoch 964/1000, train: loss=0.0674, val: psnr=27.5513, 33.1s 8.9h/9.2h
epoch 965/1000, train: loss=0.0673, val: psnr=27.5533, 33.4s 8.9h/9.2h
epoch 966/1000, train: loss=0.0670, val: psnr=27.5506, 33.0s 8.9h/9.2h
epoch 967/1000, train: loss=0.0670, val: psnr=27.5519, 33.0s 8.9h/9.2h
epoch 968/1000, train: loss=0.0669, val: psnr=27.5539, 33.2s 8.9h/9.2h
epoch 969/1000, train: loss=0.0666, val: psnr=27.5595, 33.2s 8.9h/9.2h
epoch 970/1000, train: loss=0.0672, val: psnr=27.5501, 33.1s 8.9h/9.2h
epoch 971/1000, train: loss=0.0665, val: psnr=27.5534, 33.0s 8.9h/9.2h
epoch 972/1000, train: loss=0.0674, val: psnr=27.5538, 33.1s 9.0h/9.2h
epoch 973/1000, train: loss=0.0671, val: psnr=27.5521, 32.8s 9.0h/9.2h
epoch 974/1000, train: loss=0.0672, val: psnr=27.5558, 32.7s 9.0h/9.2h
epoch 975/1000, train: loss=0.0672, val: psnr=27.5544, 32.4s 9.0h/9.2h
epoch 976/1000, train: loss=0.0670, val: psnr=27.5521, 33.0s 9.0h/9.2h
epoch 977/1000, train: loss=0.0672, val: psnr=27.5529, 32.6s 9.0h/9.2h
epoch 978/1000, train: loss=0.0671, val: psnr=27.5545, 32.7s 9.0h/9.2h
epoch 979/1000, train: loss=0.0671, val: psnr=27.5562, 32.9s 9.0h/9.2h
epoch 980/1000, train: loss=0.0669, val: psnr=27.5528, 33.3s 9.0h/9.2h
epoch 981/1000, train: loss=0.0667, val: psnr=27.5569, 33.0s 9.0h/9.2h
epoch 982/1000, train: loss=0.0676, val: psnr=27.5552, 33.0s 9.0h/9.2h
epoch 983/1000, train: loss=0.0671, val: psnr=27.5573, 33.1s 9.1h/9.2h
epoch 984/1000, train: loss=0.0671, val: psnr=27.5545, 33.2s 9.1h/9.2h
epoch 985/1000, train: loss=0.0673, val: psnr=27.5546, 33.0s 9.1h/9.2h
epoch 986/1000, train: loss=0.0666, val: psnr=27.5544, 32.8s 9.1h/9.2h
epoch 987/1000, train: loss=0.0671, val: psnr=27.5544, 33.0s 9.1h/9.2h
epoch 988/1000, train: loss=0.0670, val: psnr=27.5555, 33.1s 9.1h/9.2h
epoch 989/1000, train: loss=0.0670, val: psnr=27.5525, 32.9s 9.1h/9.2h
epoch 990/1000, train: loss=0.0672, val: psnr=27.5562, 32.7s 9.1h/9.2h
epoch 991/1000, train: loss=0.0677, val: psnr=27.5475, 32.8s 9.1h/9.2h
epoch 992/1000, train: loss=0.0673, val: psnr=27.5551, 32.9s 9.1h/9.2h
epoch 993/1000, train: loss=0.0676, val: psnr=27.5573, 32.8s 9.1h/9.2h
epoch 994/1000, train: loss=0.0669, val: psnr=27.5508, 32.9s 9.2h/9.2h
epoch 995/1000, train: loss=0.0672, val: psnr=27.5574, 33.2s 9.2h/9.2h
epoch 996/1000, train: loss=0.0674, val: psnr=27.5534, 33.1s 9.2h/9.2h
epoch 997/1000, train: loss=0.0671, val: psnr=27.5531, 33.3s 9.2h/9.2h
epoch 998/1000, train: loss=0.0669, val: psnr=27.5543, 33.3s 9.2h/9.2h
epoch 999/1000, train: loss=0.0667, val: psnr=27.5523, 33.2s 9.2h/9.2h
epoch 1000/1000, train: loss=0.0671, val: psnr=27.5561, 33.1s 9.2h/9.2h
val:   0%|                                                                                                                                                                                                                         | 0/52 [00:00<?, ?it/s]t
ensor(25.2539, device='cuda:0')
val:   2%|████                                                                                                                                                                                                             | 1/52 [00:01<00:59,  1.17s/it]t
ensor(24.4842, device='cuda:0')
val:   4%|████████                                                                                                                                                                                                         | 2/52 [00:01<00:38,  1.31it/s]t
ensor(23.7979, device='cuda:0')
val:   6%|████████████                                                                                                                                                                                                     | 3/52 [00:01<00:23,  2.07it/s]t
ensor(23.2965, device='cuda:0')
val:   8%|████████████████                                                                                                                                                                                                 | 4/52 [00:01<00:16,  2.96it/s]t
ensor(25.6660, device='cuda:0')
tensor(24.8477, device='cuda:0')
val:  12%|████████████████████████                                                                                                                                                                                         | 6/52 [00:02<00:09,  4.77it/s]t
ensor(24.1535, device='cuda:0')
tensor(23.7418, device='cuda:0')
val:  15%|████████████████████████████████▏                                                                                                                                                                                | 8/52 [00:02<00:06,  6.29it/s]t
ensor(25.8987, device='cuda:0')
tensor(25.0839, device='cuda:0')
val:  19%|████████████████████████████████████████                                                                                                                                                                        | 10/52 [00:02<00:05,  8.10it/s]t
ensor(24.4762, device='cuda:0')
tensor(24.0317, device='cuda:0')
val:  23%|████████████████████████████████████████████████                                                                                                                                                                | 12/52 [00:02<00:04,  9.85it/s]t
ensor(28.2309, device='cuda:0')
tensor(27.6050, device='cuda:0')
val:  27%|████████████████████████████████████████████████████████                                                                                                                                                        | 14/52 [00:02<00:03, 11.06it/s]t
ensor(27.0128, device='cuda:0')
tensor(26.5979, device='cuda:0')
val:  31%|████████████████████████████████████████████████████████████████                                                                                                                                                | 16/52 [00:02<00:02, 12.34it/s]t
ensor(34.0023, device='cuda:0')
tensor(33.1907, device='cuda:0')
val:  35%|████████████████████████████████████████████████████████████████████████                                                                                                                                        | 18/52 [00:02<00:02, 13.18it/s]t
ensor(32.4401, device='cuda:0')
tensor(31.8766, device='cuda:0')
val:  38%|████████████████████████████████████████████████████████████████████████████████                                                                                                                                | 20/52 [00:03<00:02, 14.01it/s]t
ensor(29.7323, device='cuda:0')
tensor(28.9158, device='cuda:0')
val:  42%|████████████████████████████████████████████████████████████████████████████████████████                                                                                                                        | 22/52 [00:03<00:02, 14.27it/s]t
ensor(28.2728, device='cuda:0')
tensor(27.7653, device='cuda:0')
val:  46%|████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                | 24/52 [00:03<00:01, 14.60it/s]t
ensor(27.2295, device='cuda:0')
tensor(26.3621, device='cuda:0')
val:  50%|████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                        | 26/52 [00:03<00:01, 14.98it/s]t
ensor(25.5188, device='cuda:0')
tensor(24.9888, device='cuda:0')
val:  54%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                | 28/52 [00:03<00:01, 15.50it/s]t
ensor(21.6527, device='cuda:0')
tensor(20.9777, device='cuda:0')
val:  58%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▉                                                                                        | 30/52 [00:03<00:01, 15.30it/s]t
ensor(20.4841, device='cuda:0')
tensor(20.2796, device='cuda:0')
val:  62%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                | 32/52 [00:03<00:01, 15.30it/s]t
ensor(36.0059, device='cuda:0')
tensor(35.0943, device='cuda:0')
val:  65%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                        | 34/52 [00:03<00:01, 15.41it/s]t
ensor(34.2090, device='cuda:0')
tensor(33.5322, device='cuda:0')
val:  69%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                | 36/52 [00:04<00:01, 15.49it/s]t
ensor(31.0701, device='cuda:0')
tensor(30.0732, device='cuda:0')
val:  73%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                        | 38/52 [00:04<00:00, 15.66it/s]t
ensor(29.2559, device='cuda:0')
tensor(28.6799, device='cuda:0')
val:  77%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                | 40/52 [00:04<00:00, 16.08it/s]t
ensor(26.5016, device='cuda:0')
tensor(25.8032, device='cuda:0')
val:  81%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                        | 42/52 [00:04<00:00, 16.48it/s]t
ensor(25.1469, device='cuda:0')
tensor(24.7056, device='cuda:0')
val:  85%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                | 44/52 [00:04<00:00, 16.71it/s]t
ensor(33.3220, device='cuda:0')
tensor(32.4964, device='cuda:0')
val:  88%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                        | 46/52 [00:04<00:00, 16.84it/s]t
ensor(31.6761, device='cuda:0')
tensor(31.0832, device='cuda:0')
val:  92%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                | 48/52 [00:04<00:00, 17.01it/s]t
ensor(27.7854, device='cuda:0')
tensor(26.9091, device='cuda:0')
val:  96%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████        | 50/52 [00:04<00:00, 17.05it/s]t
ensor(26.1600, device='cuda:0')
tensor(25.5408, device='cuda:0')
