train dataset: size=20260
  inp: shape=(1, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 1)
val dataset: size=52
  inp: shape=(1, 864, 1536)
  coord: shape=(2073600, 2)
  cell: shape=(2073600, 2)
  gt: shape=(2073600, 1)
model: #params=34.1K
epoch 1/1000, train: loss=0.0986, val: psnr=24.5802, 51.0s 51.0s/14.2h
epoch 895/1000, train: loss=0.0874, val: psnr=24.7099, 31.7s 8.3h/9.2h
epoch 896/1000, train: loss=0.0871, val: psnr=24.7164, 31.7s 8.3h/9.2h
epoch 897/1000, train: loss=0.0870, val: psnr=24.7111, 31.7s 8.3h/9.2h
epoch 898/1000, train: loss=0.0872, val: psnr=24.7017, 32.0s 8.3h/9.2h
epoch 899/1000, train: loss=0.0870, val: psnr=24.7046, 31.8s 8.3h/9.2h
epoch 900/1000, train: loss=0.0872, val: psnr=24.7084, 31.6s 8.3h/9.2h
epoch 901/1000, train: loss=0.0867, val: psnr=24.7109, 31.5s 8.3h/9.2h
epoch 902/1000, train: loss=0.0870, val: psnr=24.7115, 31.4s 8.3h/9.2h
epoch 903/1000, train: loss=0.0873, val: psnr=24.7086, 31.5s 8.3h/9.2h
epoch 904/1000, train: loss=0.0869, val: psnr=24.7099, 31.9s 8.3h/9.2h
epoch 905/1000, train: loss=0.0864, val: psnr=24.7082, 31.8s 8.3h/9.2h
epoch 906/1000, train: loss=0.0867, val: psnr=24.7034, 32.0s 8.4h/9.2h
epoch 907/1000, train: loss=0.0868, val: psnr=24.7155, 31.5s 8.4h/9.2h
epoch 908/1000, train: loss=0.0873, val: psnr=24.7167, 31.8s 8.4h/9.2h
epoch 909/1000, train: loss=0.0874, val: psnr=24.7135, 31.5s 8.4h/9.2h
epoch 910/1000, train: loss=0.0866, val: psnr=24.7142, 31.8s 8.4h/9.2h
epoch 911/1000, train: loss=0.0871, val: psnr=24.7099, 31.8s 8.4h/9.2h
epoch 912/1000, train: loss=0.0877, val: psnr=24.7087, 31.8s 8.4h/9.2h
epoch 913/1000, train: loss=0.0871, val: psnr=24.7046, 31.5s 8.4h/9.2h
epoch 914/1000, train: loss=0.0873, val: psnr=24.7132, 31.6s 8.4h/9.2h
epoch 915/1000, train: loss=0.0870, val: psnr=24.7145, 31.9s 8.4h/9.2h
epoch 916/1000, train: loss=0.0875, val: psnr=24.7145, 31.7s 8.4h/9.2h
epoch 917/1000, train: loss=0.0869, val: psnr=24.7119, 31.5s 8.5h/9.2h
epoch 918/1000, train: loss=0.0872, val: psnr=24.7116, 31.7s 8.5h/9.2h
epoch 919/1000, train: loss=0.0872, val: psnr=24.7144, 31.9s 8.5h/9.2h
epoch 920/1000, train: loss=0.0868, val: psnr=24.7111, 31.9s 8.5h/9.2h
epoch 921/1000, train: loss=0.0873, val: psnr=24.7108, 31.7s 8.5h/9.2h
epoch 922/1000, train: loss=0.0872, val: psnr=24.7136, 31.5s 8.5h/9.2h
epoch 923/1000, train: loss=0.0876, val: psnr=24.7076, 31.5s 8.5h/9.2h
epoch 924/1000, train: loss=0.0869, val: psnr=24.7055, 31.9s 8.5h/9.2h
epoch 925/1000, train: loss=0.0870, val: psnr=24.7091, 32.0s 8.5h/9.2h
epoch 926/1000, train: loss=0.0876, val: psnr=24.7119, 31.5s 8.5h/9.2h
epoch 927/1000, train: loss=0.0876, val: psnr=24.7116, 31.8s 8.5h/9.2h
epoch 928/1000, train: loss=0.0866, val: psnr=24.7163, 31.7s 8.6h/9.2h
epoch 929/1000, train: loss=0.0871, val: psnr=24.7147, 31.8s 8.6h/9.2h
epoch 930/1000, train: loss=0.0866, val: psnr=24.7116, 31.5s 8.6h/9.2h
epoch 931/1000, train: loss=0.0875, val: psnr=24.7103, 31.7s 8.6h/9.2h
epoch 932/1000, train: loss=0.0869, val: psnr=24.7068, 31.5s 8.6h/9.2h
epoch 933/1000, train: loss=0.0871, val: psnr=24.7106, 31.8s 8.6h/9.2h
epoch 934/1000, train: loss=0.0865, val: psnr=24.7108, 31.7s 8.6h/9.2h
epoch 935/1000, train: loss=0.0870, val: psnr=24.7118, 31.7s 8.6h/9.2h
epoch 936/1000, train: loss=0.0872, val: psnr=24.7129, 31.3s 8.6h/9.2h
epoch 937/1000, train: loss=0.0878, val: psnr=24.7128, 31.7s 8.6h/9.2h
epoch 938/1000, train: loss=0.0871, val: psnr=24.7122, 31.6s 8.6h/9.2h
epoch 939/1000, train: loss=0.0872, val: psnr=24.7046, 31.5s 8.6h/9.2h
epoch 940/1000, train: loss=0.0872, val: psnr=24.7004, 31.5s 8.7h/9.2h
epoch 941/1000, train: loss=0.0871, val: psnr=24.6986, 31.6s 8.7h/9.2h
epoch 942/1000, train: loss=0.0876, val: psnr=24.7093, 31.6s 8.7h/9.2h
epoch 943/1000, train: loss=0.0866, val: psnr=24.7152, 31.6s 8.7h/9.2h
epoch 944/1000, train: loss=0.0873, val: psnr=24.7081, 31.6s 8.7h/9.2h
epoch 945/1000, train: loss=0.0877, val: psnr=24.7087, 31.5s 8.7h/9.2h
epoch 946/1000, train: loss=0.0879, val: psnr=24.7106, 31.5s 8.7h/9.2h
epoch 947/1000, train: loss=0.0875, val: psnr=24.7111, 31.5s 8.7h/9.2h
epoch 948/1000, train: loss=0.0870, val: psnr=24.7122, 32.0s 8.7h/9.2h
epoch 949/1000, train: loss=0.0874, val: psnr=24.7096, 31.6s 8.7h/9.2h
epoch 950/1000, train: loss=0.0874, val: psnr=24.7126, 31.9s 8.7h/9.2h
epoch 951/1000, train: loss=0.0866, val: psnr=24.7046, 31.6s 8.8h/9.2h
epoch 952/1000, train: loss=0.0873, val: psnr=24.7129, 31.7s 8.8h/9.2h
epoch 953/1000, train: loss=0.0866, val: psnr=24.7053, 31.7s 8.8h/9.2h
epoch 954/1000, train: loss=0.0875, val: psnr=24.7142, 32.0s 8.8h/9.2h
epoch 955/1000, train: loss=0.0867, val: psnr=24.7157, 31.5s 8.8h/9.2h
epoch 956/1000, train: loss=0.0874, val: psnr=24.7088, 31.7s 8.8h/9.2h
epoch 957/1000, train: loss=0.0875, val: psnr=24.7093, 31.6s 8.8h/9.2h
epoch 958/1000, train: loss=0.0872, val: psnr=24.7129, 31.5s 8.8h/9.2h
epoch 959/1000, train: loss=0.0874, val: psnr=24.7097, 31.6s 8.8h/9.2h
epoch 960/1000, train: loss=0.0868, val: psnr=24.7108, 31.5s 8.8h/9.2h
epoch 961/1000, train: loss=0.0870, val: psnr=24.7085, 31.8s 8.8h/9.2h
epoch 962/1000, train: loss=0.0869, val: psnr=24.7119, 31.6s 8.9h/9.2h
epoch 963/1000, train: loss=0.0870, val: psnr=24.7085, 31.5s 8.9h/9.2h
epoch 964/1000, train: loss=0.0873, val: psnr=24.7160, 31.5s 8.9h/9.2h
epoch 965/1000, train: loss=0.0870, val: psnr=24.7140, 31.4s 8.9h/9.2h
epoch 966/1000, train: loss=0.0880, val: psnr=24.7068, 31.6s 8.9h/9.2h
epoch 967/1000, train: loss=0.0878, val: psnr=24.7115, 31.9s 8.9h/9.2h
epoch 968/1000, train: loss=0.0867, val: psnr=24.7107, 31.5s 8.9h/9.2h
epoch 969/1000, train: loss=0.0871, val: psnr=24.7111, 31.9s 8.9h/9.2h
epoch 970/1000, train: loss=0.0867, val: psnr=24.7139, 31.7s 8.9h/9.2h
epoch 971/1000, train: loss=0.0874, val: psnr=24.7121, 31.7s 8.9h/9.2h
epoch 972/1000, train: loss=0.0874, val: psnr=24.7029, 31.7s 8.9h/9.2h
epoch 973/1000, train: loss=0.0864, val: psnr=24.7175, 31.3s 8.9h/9.2h
epoch 974/1000, train: loss=0.0872, val: psnr=24.7083, 31.6s 9.0h/9.2h
epoch 975/1000, train: loss=0.0876, val: psnr=24.7120, 31.7s 9.0h/9.2h
epoch 976/1000, train: loss=0.0872, val: psnr=24.7049, 31.7s 9.0h/9.2h
epoch 977/1000, train: loss=0.0868, val: psnr=24.7108, 31.7s 9.0h/9.2h
epoch 978/1000, train: loss=0.0869, val: psnr=24.7092, 31.8s 9.0h/9.2h
epoch 979/1000, train: loss=0.0869, val: psnr=24.7080, 31.9s 9.0h/9.2h
epoch 980/1000, train: loss=0.0867, val: psnr=24.7150, 31.7s 9.0h/9.2h
epoch 981/1000, train: loss=0.0872, val: psnr=24.7095, 31.6s 9.0h/9.2h
epoch 982/1000, train: loss=0.0870, val: psnr=24.7141, 31.6s 9.0h/9.2h
epoch 983/1000, train: loss=0.0875, val: psnr=24.7120, 31.8s 9.0h/9.2h
epoch 984/1000, train: loss=0.0866, val: psnr=24.7069, 31.6s 9.0h/9.2h
epoch 985/1000, train: loss=0.0871, val: psnr=24.7099, 31.6s 9.1h/9.2h
epoch 986/1000, train: loss=0.0872, val: psnr=24.7075, 31.8s 9.1h/9.2h
epoch 987/1000, train: loss=0.0878, val: psnr=24.7145, 31.7s 9.1h/9.2h
epoch 988/1000, train: loss=0.0868, val: psnr=24.7134, 31.5s 9.1h/9.2h
epoch 989/1000, train: loss=0.0872, val: psnr=24.7069, 31.8s 9.1h/9.2h
epoch 990/1000, train: loss=0.0875, val: psnr=24.7161, 31.9s 9.1h/9.2h
epoch 991/1000, train: loss=0.0876, val: psnr=24.7170, 31.6s 9.1h/9.2h
epoch 992/1000, train: loss=0.0875, val: psnr=24.7098, 31.5s 9.1h/9.2h
epoch 993/1000, train: loss=0.0868, val: psnr=24.7127, 32.1s 9.1h/9.2h
epoch 994/1000, train: loss=0.0867, val: psnr=24.7076, 32.0s 9.1h/9.2h
epoch 995/1000, train: loss=0.0866, val: psnr=24.7100, 31.8s 9.1h/9.2h
epoch 996/1000, train: loss=0.0871, val: psnr=24.7109, 31.9s 9.1h/9.2h
epoch 997/1000, train: loss=0.0871, val: psnr=24.7139, 31.9s 9.2h/9.2h
epoch 998/1000, train: loss=0.0869, val: psnr=24.7055, 31.6s 9.2h/9.2h
epoch 999/1000, train: loss=0.0869, val: psnr=24.7118, 31.6s 9.2h/9.2h
epoch 1000/1000, train: loss=0.0872, val: psnr=24.7031, 31.7s 9.2h/9.2h
val:   0%|                                                                                                                                                                                                                         | 0/52 [00:00<?, ?it/s]t
ensor(22.3487, device='cuda:0')
val:   2%|████                                                                                                                                                                                                             | 1/52 [00:01<00:57,  1.12s/it]t
ensor(21.7500, device='cuda:0')
val:   4%|████████                                                                                                                                                                                                         | 2/52 [00:01<00:30,  1.66it/s]t
ensor(21.2313, device='cuda:0')
val:   6%|████████████                                                                                                                                                                                                     | 3/52 [00:01<00:23,  2.11it/s]t
ensor(20.8956, device='cuda:0')
tensor(22.8436, device='cuda:0')
val:  10%|████████████████████                                                                                                                                                                                             | 5/52 [00:01<00:12,  3.90it/s]t
ensor(22.2992, device='cuda:0')
tensor(21.8372, device='cuda:0')
val:  13%|████████████████████████████▏                                                                                                                                                                                    | 7/52 [00:01<00:07,  5.89it/s]t
ensor(21.4872, device='cuda:0')
tensor(23.1847, device='cuda:0')
val:  17%|████████████████████████████████████▏                                                                                                                                                                            | 9/52 [00:02<00:05,  7.83it/s]t
ensor(22.6652, device='cuda:0')
tensor(22.3052, device='cuda:0')
val:  21%|████████████████████████████████████████████                                                                                                                                                                    | 11/52 [00:02<00:04,  9.76it/s]t
ensor(22.0122, device='cuda:0')
tensor(25.7994, device='cuda:0')
val:  25%|████████████████████████████████████████████████████                                                                                                                                                            | 13/52 [00:02<00:03, 11.38it/s]t
ensor(25.3243, device='cuda:0')
tensor(25.0150, device='cuda:0')
val:  29%|███████████████████████████████████████████████████████████▉                                                                                                                                                    | 15/52 [00:02<00:02, 12.85it/s]t
ensor(24.6901, device='cuda:0')
tensor(30.7345, device='cuda:0')
val:  33%|████████████████████████████████████████████████████████████████████                                                                                                                                            | 17/52 [00:02<00:02, 13.94it/s]t
ensor(29.9067, device='cuda:0')
tensor(29.3507, device='cuda:0')
val:  37%|████████████████████████████████████████████████████████████████████████████                                                                                                                                    | 19/52 [00:02<00:02, 14.90it/s]t
ensor(28.5869, device='cuda:0')
tensor(26.6768, device='cuda:0')
val:  40%|████████████████████████████████████████████████████████████████████████████████████                                                                                                                            | 21/52 [00:02<00:01, 15.53it/s]t
ensor(25.9741, device='cuda:0')
tensor(25.4816, device='cuda:0')
val:  44%|████████████████████████████████████████████████████████████████████████████████████████████                                                                                                                    | 23/52 [00:02<00:01, 15.96it/s]t
ensor(24.9187, device='cuda:0')
tensor(23.7814, device='cuda:0')
val:  48%|████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                            | 25/52 [00:03<00:01, 16.26it/s]t
ensor(22.9899, device='cuda:0')
tensor(22.3858, device='cuda:0')
val:  52%|████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                                    | 27/52 [00:03<00:01, 16.60it/s]t
ensor(21.9349, device='cuda:0')
tensor(19.8212, device='cuda:0')
val:  56%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                            | 29/52 [00:03<00:01, 16.76it/s]t
ensor(19.5503, device='cuda:0')
tensor(19.3383, device='cuda:0')
val:  60%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                                    | 31/52 [00:03<00:01, 17.00it/s]t
ensor(19.1804, device='cuda:0')
tensor(31.9751, device='cuda:0')
val:  63%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                            | 33/52 [00:03<00:01, 17.13it/s]t
ensor(31.2665, device='cuda:0')
tensor(30.2958, device='cuda:0')
val:  67%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                                    | 35/52 [00:03<00:00, 17.14it/s]t
ensor(29.6558, device='cuda:0')
tensor(27.3674, device='cuda:0')
val:  71%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                            | 37/52 [00:03<00:00, 17.28it/s]t
ensor(26.4911, device='cuda:0')
tensor(25.8354, device='cuda:0')
val:  75%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                    | 39/52 [00:03<00:00, 17.59it/s]t
ensor(25.2750, device='cuda:0')
tensor(23.6944, device='cuda:0')
val:  79%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                            | 41/52 [00:03<00:00, 17.78it/s]t
ensor(23.0591, device='cuda:0')
tensor(22.4184, device='cuda:0')
val:  83%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                    | 43/52 [00:04<00:00, 17.96it/s]t
ensor(22.1031, device='cuda:0')
tensor(29.9151, device='cuda:0')
val:  87%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                            | 45/52 [00:04<00:00, 18.09it/s]t
ensor(28.9341, device='cuda:0')
tensor(28.3918, device='cuda:0')
val:  90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                    | 47/52 [00:04<00:00, 18.13it/s]t
ensor(27.7295, device='cuda:0')
tensor(24.5327, device='cuda:0')
val:  94%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████            | 49/52 [00:04<00:00, 18.26it/s]t
ensor(23.7683, device='cuda:0')
tensor(23.2458, device='cuda:0')
val:  98%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████    | 51/52 [00:04<00:00, 18.35it/s]t
ensor(22.7571, device='cuda:0')
